episode,reward,game_score,lines,moves,epsilon,avg_reward_25,avg_game_score_25,avg_lines_25,avg_moves_25
1358,306.19999999999993,13100,89,257,0.05,-13.695999999999959,9088,64.24,194.52
1359,-555.4,2500,17,74,0.05,-13.591999999999953,8964,63.48,192.48
1360,-422.2000000000001,1800,14,69,0.05,-14.707999999999954,8920,63.44,192.24
1361,-111.40000000000003,10200,70,209,0.05,-5.127999999999955,9196,65.32,196.84
1362,-241.10000000000005,10700,85,249,0.05,7.492000000000044,9508,68.2,204.24
1363,-269.6,600,6,48,0.05,4.844000000000042,9240,66.24,199.36
1364,720.6000000000006,15200,110,305,0.05,-16.599999999999945,8688,62.24,189.24
1365,159.29999999999978,8700,59,183,0.05,-8.491999999999942,8536,60.64,185.28
1366,-285.0,3900,25,93,0.05,-4.255999999999941,8408,59.6,182.4
1367,-175.29999999999995,2800,22,91,0.05,11.880000000000063,8244,58.52,179.6
1368,-255.60000000000002,600,6,42,0.05,9.71200000000007,7836,56.12,173.32
1369,-329.7,6800,54,168,0.05,1.1600000000000694,7916,57,175.44
1370,-477.2000000000001,4300,31,108,0.05,-80.51199999999997,7392,52.88,164.92
1371,-118.59999999999995,14300,99,283,0.05,-103.368,7364,52.68,164.68
1372,-189.9000000000007,23600,150,406,0.05,-99.12000000000002,8244,58.2,178.28
1373,-356.50000000000006,7600,38,128,0.05,-92.76800000000001,8352,58.56,179.12
1374,-548.4,1600,14,71,0.05,-109.78800000000001,8196,57.64,177.08
1375,-122.49999999999994,3700,31,109,0.05,-133.20400000000004,7792,54.8,169.92
1376,-10.5,8100,65,192,0.05,-148.66800000000003,7628,54.28,168.4
1377,138.3999999999998,19400,136,372,0.05,-123.50400000000005,8324,59.16,180.6
1378,-198.8,6200,34,109,0.05,-125.11200000000005,8360,59.04,179.88
1379,182.0000000000001,12000,80,232,0.05,-154.53600000000003,7860,54.68,169.08
1380,-205.10000000000002,1800,16,67,0.05,-143.65600000000003,7924,55.24,170.16
1381,46.09999999999994,4400,34,106,0.05,-124.54400000000004,7804,54.12,167
1382,281.2000000000002,9000,70,207,0.05,-121.56000000000002,7716,54.2,167.12
1383,-380.1,5600,30,106,0.05,-149.01200000000003,7416,51.84,161.08
1384,81.39999999999986,8400,50,159,0.05,-123.54000000000002,7652,53.16,164.48
1385,-342.59999999999997,3600,24,95,0.05,-120.35600000000002,7724,53.56,165.52
1386,-488.99999999999994,4000,30,109,0.05,-135.46,7476,51.96,161.52
1387,246.59999999999968,7000,50,162,0.05,-115.95200000000003,7328,50.56,158.04
1388,-489.59999999999997,1400,10,54,0.05,-124.75200000000002,7360,50.72,158.28
1389,-266.80000000000007,1300,11,54,0.05,-164.24800000000005,6804,46.76,148.24
1390,-332.69999999999993,800,8,52,0.05,-183.92800000000005,6488,44.72,143
1391,-169.69999999999985,8200,48,154,0.05,-179.31600000000003,6660,45.64,145.44
1392,874.3000000000002,11300,93,266,0.05,-137.33200000000002,7000,48.48,152.44
1393,-522.6,4900,43,141,0.05,-148.01200000000003,7172,49.96,156.4
1394,114.20000000000006,5600,42,139,0.05,-130.25600000000003,7124,49.48,155.24
1395,-79.6000000000001,6000,44,144,0.05,-114.35200000000003,7192,50,156.68
1396,-72.59999999999991,5900,37,125,0.05,-112.51200000000003,6856,47.52,150.36
1397,-373.5000000000001,4800,40,132,0.05,-119.856,6104,43.12,139.4
1398,-133.89999999999986,6100,47,150,0.05,-110.952,6044,43.48,140.28
1399,-190.2,2900,25,97,0.05,-96.624,6096,43.92,141.32
1400,-380.5000000000001,8400,64,196,0.05,-106.944,6284,45.24,144.8
1401,-305.80000000000007,7100,53,164,0.05,-118.756,6244,44.76,143.68
1402,255.3,9600,68,206,0.05,-114.08,5852,42.04,137.04
1403,-568.0,1500,13,66,0.05,-128.84799999999998,5664,41.2,135.32
1404,-235.40000000000003,4900,43,142,0.05,-145.544,5380,39.72,131.72
1405,30.79999999999989,7600,62,185,0.05,-136.108,5612,41.56,136.44
1406,75.40000000000033,17400,108,304,0.05,-134.93599999999998,6132,44.52,144.36
1407,-383.79999999999995,6800,48,159,0.05,-161.536,6044,43.64,142.44
1408,191.1000000000001,9400,78,226,0.05,-138.688,6196,45.56,147.24
1409,-253.20000000000005,12900,99,279,0.05,-152.07199999999997,6376,47.52,152.04
1410,-387.2,1700,11,63,0.05,-153.856,6300,47,150.76
1411,58.29999999999971,5900,45,146,0.05,-131.964,6376,47.6,152.24
1412,188.29999999999978,8800,64,188,0.05,-134.296,6448,48.16,153.28
1413,-276.4,9200,66,201,0.05,-125.768,6760,50.4,159.16
1414,210.6000000000003,12600,78,227,0.05,-106.67199999999998,7212,53.08,166.08
1415,280.699999999999,11000,86,255,0.05,-82.13600000000002,7620,56.2,174.2
1416,-343.6,2200,20,84,0.05,-89.09200000000003,7380,55.08,171.4
1417,-686.4000000000002,6200,56,175,0.05,-151.52000000000004,7176,53.6,167.76
1418,-473.70000000000005,8400,38,125,0.05,-149.56400000000005,7316,53.4,167.12
1419,790.0000000000002,16600,130,359,0.05,-122.53200000000004,7756,56.92,175.92
1420,-258.59999999999997,3800,26,95,0.05,-129.69200000000004,7668,56.2,173.96
1421,-499.3,3000,24,97,0.05,-146.76000000000005,7552,55.68,172.84
1422,-382.00000000000017,7500,45,150,0.05,-147.10000000000005,7660,55.88,173.56
1423,-271.6,6600,54,169,0.05,-152.60800000000006,7680,56.16,174.32
1424,-256.4000000000001,7800,48,149,0.05,-155.25600000000006,7876,57.08,176.4
1425,-524.3,5200,30,107,0.05,-161.00800000000004,7748,55.72,172.84
1426,-149.30000000000013,13600,96,277,0.05,-154.74800000000005,8008,57.44,177.36
1427,-359.6000000000001,4800,30,105,0.05,-179.34400000000005,7816,55.92,173.32
1428,-286.20000000000005,5700,31,112,0.05,-168.07200000000006,7984,56.64,175.16
1429,-416.1,3100,25,95,0.05,-175.30000000000004,7912,55.92,173.28
1430,-542.8999999999999,15800,112,315,0.05,-198.24800000000005,8240,57.92,178.48
1431,-151.70000000000007,8100,47,152,0.05,-207.33200000000005,7868,55.48,172.4
1432,-317.69999999999993,3200,20,84,0.05,-204.68800000000005,7724,54.36,169.4
1433,668.7999999999995,15700,111,310,0.05,-185.5800000000001,7976,55.68,172.76
1434,-284.3,10300,71,211,0.05,-186.82400000000007,7872,54.56,170.04
1435,-209.4,9400,48,153,0.05,-179.71200000000007,8180,56.04,173.64
1436,-288.50000000000006,2800,24,94,0.05,-193.58400000000006,8056,55.2,171.56
1437,-940.5,7300,61,191,0.05,-238.73600000000008,7996,55.08,171.68
1438,-28.600000000000016,8100,47,153,0.05,-228.82400000000007,7952,54.32,169.76
1439,-369.4000000000001,8200,56,178,0.05,-252.0240000000001,7776,53.44,167.8
1440,-460.1,2300,13,66,0.05,-281.65600000000006,7428,50.52,160.24
1441,-132.39999999999986,12100,83,243,0.05,-273.208,7824,53.04,166.6
1442,-153.50000000000006,4800,34,120,0.05,-251.89200000000002,7768,52.16,164.4
1443,-524.8000000000001,6100,51,164,0.05,-253.93600000000004,7676,52.68,165.96
1444,-572.7,3600,20,84,0.05,-308.444,7156,48.28,154.96
1445,-638.6999999999998,22300,163,443,0.05,-323.648,7896,53.76,168.88
1446,-537.4,3800,26,96,0.05,-325.172,7928,53.84,168.84
1447,-376.40000000000003,10100,63,192,0.05,-324.94800000000004,8032,54.56,170.52
1448,1131.5999999999997,15400,122,334,0.05,-268.82000000000005,8384,57.28,177.12
1449,-433.4999999999999,700,7,49,0.05,-275.90400000000005,8100,55.64,173.12
1450,-532.4999999999999,3300,23,88,0.05,-276.232,8024,55.36,172.36
1451,-264.00000000000006,3600,32,111,0.05,-280.82000000000005,7624,52.8,165.72
1452,-127.30000000000004,3200,26,95,0.05,-271.528,7560,52.64,165.32
1453,179.90000000000038,12800,88,253,0.05,-252.88400000000001,7844,54.92,170.96
1454,-16.29999999999979,10600,70,210,0.05,-236.892,8144,56.72,175.56
1455,-314.90000000000003,3000,20,86,0.05,-227.77200000000002,7632,53.04,166.4
1456,-449.9000000000001,3200,20,83,0.05,-239.70000000000002,7436,51.96,163.64
1457,-144.59999999999997,6100,47,150,0.05,-232.776,7552,53.04,166.28
1458,-380.80000000000007,2900,23,90,0.05,-274.76,7040,49.52,157.48
1459,-381.6,6000,48,154,0.05,-278.652,6868,48.6,155.2
1460,-14.299999999999969,4300,33,114,0.05,-270.848,6664,48,153.64
1461,-474.2000000000001,2500,21,84,0.05,-278.276,6652,47.88,153.24
1462,-747.7000000000002,8900,73,218,0.05,-270.564,6716,48.36,154.32
1463,172.70000000000044,11100,71,206,0.05,-262.512,6836,49.32,156.44
1464,-299.4,2600,20,87,0.05,-259.712,6612,47.88,152.8
1465,1224.900000000001,21500,161,436,0.05,-192.31199999999993,7380,53.8,167.6
1466,-568.9,8600,62,191,0.05,-209.77199999999993,7240,52.96,165.52
1467,-67.70000000000003,4200,32,114,0.05,-206.33999999999995,7216,52.88,165.28
1468,88.9999999999996,9300,67,201,0.05,-181.78799999999995,7344,53.52,166.76
1469,142.5999999999997,11600,64,190,0.05,-153.17599999999996,7664,55.28,171
1470,242.80000000000015,13900,83,241,0.05,-117.91599999999997,7328,52.08,162.92
1471,-322.59999999999997,6600,48,154,0.05,-109.32399999999997,7440,52.96,165.24
1472,512.1,8800,66,194,0.05,-73.78399999999996,7388,53.08,165.32
1473,-458.6000000000001,2300,15,67,0.05,-137.39199999999994,6864,48.8,154.64
1474,-457.4,6200,52,165,0.05,-138.34799999999996,7084,50.6,159.28
1475,-439.5,3000,24,89,0.05,-134.62799999999996,7072,50.64,159.32
1476,106.30000000000035,7700,55,176,0.05,-119.81599999999995,7236,51.56,161.92
1477,-173.99999999999977,4600,36,129,0.05,-121.68399999999993,7292,51.96,163.28
1478,-394.3,3800,32,117,0.05,-144.65199999999996,6932,49.72,157.84
1479,-193.29999999999995,10600,70,209,0.05,-151.73199999999994,6932,49.72,157.8
1480,9.999999999999837,6400,46,152,0.05,-138.73599999999996,7068,50.76,160.44
1481,-310.5,3900,31,105,0.05,-133.15999999999997,7096,51.2,161.32
1482,-66.90000000000012,4700,39,132,0.05,-130.05199999999996,7040,50.88,160.6
1483,182.4000000000001,8500,59,183,0.05,-107.52399999999996,7264,52.32,164.32
1484,62.59999999999977,4300,37,122,0.05,-89.75599999999997,7196,51.88,163.04
1485,-318.70000000000005,7600,56,175,0.05,-101.93199999999997,7328,52.8,165.48
1486,-736.6,5900,41,139,0.05,-112.42799999999997,7464,53.6,167.68
1487,838.7000000000007,22100,157,425,0.05,-48.97199999999993,7992,56.96,175.96
1488,-150.90000000000006,5600,50,151,0.05,-61.91599999999995,7772,56.12,173.76
1489,-182.00000000000034,11800,70,207,0.05,-57.21999999999996,8140,58.12,178.56
1490,-386.1,6600,40,136,0.05,-121.66000000000001,7544,53.28,166.56
1491,-450.4,1100,9,59,0.05,-116.92,7244,51.16,161.28
1492,-222.7,9700,67,204,0.05,-123.12,7464,52.56,164.88
1493,-268.59999999999945,34500,255,672,0.05,-137.42399999999998,8472,60.08,183.72
1494,-333.9,2900,21,83,0.05,-156.48399999999995,8124,58.36,179.44
1495,-72.6,7300,51,164,0.05,-169.09999999999997,7860,57.08,176.36
1496,264.90000000000043,12400,96,273,0.05,-145.59999999999994,8092,59,181.12
1497,312.3000000000001,11400,92,259,0.05,-153.59199999999993,8196,60.04,183.72
1498,-250.7000000000001,9600,76,220,0.05,-145.27599999999995,8488,62.48,189.84
1499,440.20000000000033,14800,106,299,0.05,-109.37199999999993,8832,64.64,195.2
1500,-71.8000000000001,7700,59,180,0.05,-94.66399999999993,9020,66.04,198.84
